jd,ra_c,dec_c,tilename,limmag5,filter
2459532.501388889,115.2,77.14285714285712,T2870,20.44,L
2459532.5027777776,100.38461538461539,17.14285714285704,T1862,20.44,L
2459532.504166667,336.4485981308411,8.571428571428456,T1720,20.44,L
2459532.5055555557,103.36633663366337,21.42857142857133,T1966,20.44,L
2459532.5069444445,107.2340425531915,29.999999999999915,T2164,20.44,L
2459532.5083333333,330.6122448979592,25.714285714285623,T2128,20.44,L
2459532.509722222,106.53061224489797,25.714285714285623,T2067,20.44,L
2459532.511111111,96.66666666666667,4.285714285714164,T1541,20.44,L
2459532.5125,101.88679245283019,12.857142857142748,T1757,20.44,L
2459532.513888889,321.7021276595745,64.28571428571425,T2785,20.44,L
2459532.515277778,106.93069306930693,21.42857142857133,T1967,20.44,L
2459532.5166666666,325.94594594594594,47.14285714285708,T2552,20.44,L
2459532.5180555554,324.59016393442624,55.714285714285666,T2682,20.44,L
2459532.519444444,334.2857142857143,25.714285714285623,T2129,20.44,L
2459532.5208333335,332.0,34.28571428571421,T2313,20.44,L
2459532.5222222223,122.55319148936171,64.28571428571425,T2759,20.44,L
2459532.523611111,117.0,42.85714285714279,T2431,20.44,L
2459532.525,99.08256880733946,0.0,T1433,20.44,L
2459532.5263888887,328.2352941176471,51.428571428571374,T2621,20.44,L
2459532.527777778,114.8936170212766,29.999999999999915,T2166,20.44,L
2459532.529166667,343.0188679245283,12.857142857142748,T1828,20.44,L
2459532.5305555556,121.62162162162163,47.14285714285708,T2510,20.44,L
2459532.5319444444,337.0212765957447,29.999999999999915,T2224,20.44,L
2459532.533333333,342.6923076923077,17.14285714285704,T1932,20.44,L
2459532.534722222,353.39449541284404,0.0,T1510,20.44,L
2459532.5361111113,329.3617021276596,64.28571428571425,T2786,20.44,L
2459532.5375,120.0,34.28571428571421,T2260,20.44,L
2459532.538888889,118.72340425531915,29.999999999999915,T2167,20.44,L
2459532.5402777777,331.2,77.14285714285712,T2885,20.44,L
2459532.5416666665,122.82352941176471,38.5714285714285,T2349,20.44,L
2459532.543055556,130.2127659574468,64.28571428571425,T2760,20.44,L
2459532.5444444446,77.14285714285714,-25.714285714285623,T0800,20.44,L
2459532.5458333334,356.69724770642205,0.0,T1511,20.44,L
2459532.547222222,3.364485981308411,-8.571428571428456,T1189,20.44,L
2459532.548611111,129.8360655737705,55.714285714285666,T2649,20.44,L
2459532.55,345.3061224489796,25.714285714285623,T2132,20.44,L
2459532.551388889,356.6666666666667,4.285714285714164,T1619,20.44,L
2459532.552777778,108.9908256880734,0.0,T1436,20.44,L
2459532.5541666667,344.6808510638298,29.999999999999915,T2226,20.44,L
2459532.5555555555,3.3333333333333335,-4.285714285714164,T1296,20.44,L
2459532.5569444443,132.35294117647058,51.428571428571374,T2584,20.44,L
2459532.558333333,340.5405405405405,47.14285714285708,T2555,20.44,L
2459532.5597222224,126.38297872340426,29.999999999999915,T2169,20.44,L
2459532.561111111,96.92307692307693,-17.14285714285704,T1006,20.44,L
2459532.5625,348.51063829787233,29.999999999999915,T2227,20.44,L
2459532.563888889,110.0,-4.285714285714164,T1328,20.44,L
2459532.5652777776,131.2941176470588,38.5714285714285,T2351,20.44,L
2459532.566666667,348.0,34.28571428571421,T2317,20.44,L
2459532.5680555557,346.5,42.85714285714279,T2482,20.44,L
2459532.5694444445,345.4054054054054,47.14285714285708,T2556,20.44,L
2459532.5708333333,136.21621621621622,47.14285714285708,T2513,20.44,L
2459532.572222222,100.38461538461539,-17.14285714285704,T1007,20.44,L
2459532.573611111,352.3404255319149,29.999999999999915,T2228,20.44,L
2459532.575,0.0,12.857142857142748,T1727,20.44,L
2459532.576388889,344.6808510638298,64.28571428571425,T2788,20.44,L
2459532.577777778,351.5294117647059,38.5714285714285,T2403,20.44,L
2459532.5791666666,128.0769230769231,17.14285714285704,T1870,20.44,L
2459532.5805555554,132.24489795918367,25.714285714285623,T2074,20.44,L
2459532.581944444,0.0,17.14285714285704,T1833,20.44,L
2459532.5833333335,350.27027027027026,47.14285714285708,T2557,20.44,L
2459532.5847222223,123.33333333333334,4.285714285714164,T1549,20.44,L
2459532.586111111,0.0,21.42857142857133,T1937,20.44,L
2459532.5875,146.25,72.85714285714283,T2843,20.44,L
2459532.5888888887,3.4615384615384617,17.14285714285704,T1834,20.44,L
2459532.590277778,112.0754716981132,-12.857142857142748,T1115,20.44,L
2459532.591666667,107.3076923076923,-17.14285714285704,T1009,20.44,L
2459532.5930555556,348.75,72.85714285714283,T2861,20.44,L
2459532.5944444444,135.44554455445544,21.42857142857133,T1975,20.44,L
2459532.595833333,0.0,29.999999999999915,T2136,20.44,L
2459532.597222222,351.0,68.57142857142854,T2829,20.44,L
2459532.5986111113,135.0,17.14285714285704,T1872,20.44,L
2459532.6,354.70588235294116,51.428571428571374,T2626,20.44,L
2459532.601388889,3.673469387755102,25.714285714285623,T2039,20.44,L
2459532.6027777777,352.3404255319149,64.28571428571425,T2789,20.44,L
2459532.6041666665,144.0,34.28571428571421,T2266,20.44,L
2459532.605555556,7.128712871287129,21.42857142857133,T1939,20.44,L
2459532.6069444446,0.0,42.85714285714279,T2405,20.44,L
2459532.6083333334,16.666666666666668,4.285714285714164,T1517,20.44,L
2459532.609722222,4.0,34.28571428571421,T2231,20.44,L
2459532.611111111,0.0,47.14285714285708,T2485,20.44,L
2459532.6125,133.33333333333334,4.285714285714164,T1552,20.44,L
2459532.613888889,13.584905660377359,12.857142857142748,T1731,20.44,L
2459532.615277778,110.4950495049505,-21.42857142857133,T0908,20.44,L
2459532.6166666667,16.822429906542055,8.571428571428456,T1625,20.44,L
2459532.6180555555,0.0,55.714285714285666,T2627,20.44,L
2459532.6194444443,0.0,59.99999999999996,T2688,20.44,L
2459532.620833333,153.0,42.85714285714279,T2439,20.44,L
2459532.6222222224,8.0,34.28571428571421,T2232,20.44,L
2459532.623611111,0.0,68.57142857142854,T2790,20.44,L
2459532.625,4.864864864864865,47.14285714285708,T2486,20.44,L
2459532.626388889,152.0,34.28571428571421,T2268,20.44,L
2459532.6277777776,125.66037735849056,-12.857142857142748,T1119,20.44,L
2459532.629166667,160.85106382978725,64.28571428571425,T2764,20.44,L
2459532.6305555557,5.901639344262295,55.714285714285666,T2628,20.44,L
2459532.6319444445,12.0,34.28571428571421,T2233,20.44,L
2459532.6333333333,6.545454545454546,59.99999999999996,T2689,20.44,L
2459532.634722222,146.03773584905662,12.857142857142748,T1770,20.44,L
2459532.636111111,12.705882352941178,38.5714285714285,T2323,20.44,L
2459532.6375,129.05660377358492,-12.857142857142748,T1120,20.44,L
2459532.638888889,156.0,34.28571428571421,T2269,20.44,L
2459532.640277778,16.0,34.28571428571421,T2234,20.44,L
2459532.6416666666,13.5,42.85714285714279,T2408,20.44,L
2459532.6430555554,21.386138613861387,21.42857142857133,T1943,20.44,L
2459532.644444444,165.24590163934428,55.714285714285666,T2655,20.44,L
2459532.6458333335,168.75,72.85714285714283,T2845,20.44,L
2459532.6472222223,160.94117647058823,38.5714285714285,T2358,20.44,L
2459532.648611111,160.0,34.28571428571421,T2270,20.44,L
2459532.65,11.25,72.85714285714283,T2831,20.44,L
2459532.6513888887,20.0,34.28571428571421,T2235,20.44,L
2459532.652777778,169.41176470588235,81.42857142857142,T2895,20.44,L
2459532.654166667,24.95049504950495,21.42857142857133,T1944,20.44,L
2459532.6555555556,170.1818181818182,59.99999999999996,T2714,20.44,L
2459532.6569444444,18.0,42.85714285714279,T2409,20.44,L
2459532.658333333,150.0,4.285714285714164,T1557,20.44,L
2459532.659722222,164.0,34.28571428571421,T2271,20.44,L
2459532.6611111113,21.176470588235293,38.5714285714285,T2325,20.44,L
2459532.6625,148.6238532110092,0.0,T1448,20.44,L
2459532.663888889,19.45945945945946,47.14285714285708,T2489,20.44,L
2459532.6652777777,159.23076923076923,17.14285714285704,T1879,20.44,L
2459532.6666666665,17.704918032786885,55.714285714285666,T2630,20.44,L
2459532.668055556,146.66666666666669,-4.285714285714164,T1339,20.44,L
2459532.6694444446,18.0,68.57142857142854,T2792,20.44,L
2459532.6708333334,168.0,34.28571428571421,T2272,20.44,L
2459532.672222222,21.176470588235293,51.428571428571374,T2563,20.44,L
2459532.673611111,176.72727272727275,59.99999999999996,T2715,20.44,L
2459532.675,162.6923076923077,17.14285714285704,T1880,20.44,L
2459532.676388889,156.66666666666669,4.285714285714164,T1559,20.44,L
2459532.677777778,177.04918032786887,55.714285714285666,T2657,20.44,L
2459532.6791666667,148.0373831775701,-8.571428571428456,T1232,20.44,L
2459532.6805555555,180.0,68.57142857142854,T2810,20.44,L
2459532.6819444443,172.0,34.28571428571421,T2273,20.44,L
2459532.683333333,27.0,42.85714285714279,T2411,20.44,L
2459532.6847222224,35.64356435643565,21.42857142857133,T1947,20.44,L
2459532.686111111,141.92307692307693,-17.14285714285704,T1019,20.44,L
2459532.6875,22.5,72.85714285714283,T2832,20.44,L
2459532.688888889,26.181818181818183,59.99999999999996,T2692,20.44,L
2459532.6902777776,28.8,77.14285714285712,T2864,20.44,L
2459532.691666667,180.0,47.14285714285708,T2522,20.44,L
2459532.6930555557,149.43396226415095,-12.857142857142748,T1126,20.44,L
2459532.6944444445,139.009900990099,-21.42857142857133,T0916,20.44,L
2459532.6958333333,145.3846153846154,-17.14285714285704,T1020,20.44,L
2459532.697222222,132.24489795918367,-25.714285714285623,T0815,20.44,L
2459532.698611111,161.83486238532112,0.0,T1452,20.44,L
2459532.7,187.20000000000002,77.14285714285712,T2875,20.44,L
2459532.701388889,154.7663551401869,-8.571428571428456,T1234,20.44,L
2459532.702777778,152.83018867924528,-12.857142857142748,T1127,20.44,L
2459532.7041666666,166.66666666666669,4.285714285714164,T1562,20.44,L
2459532.7055555554,182.11764705882354,38.5714285714285,T2363,20.44,L
2459532.706944444,158.13084112149534,-8.571428571428456,T1235,20.44,L
2459532.7083333335,122.55319148936171,-29.999999999999915,T0717,20.44,L
2459532.7097222223,188.85245901639345,55.714285714285666,T2659,20.44,L
2459532.711111111,163.33333333333334,-4.285714285714164,T1344,20.44,L
2459532.7125,178.21782178217822,21.42857142857133,T1987,20.44,L
2459532.7138888887,170.0,4.285714285714164,T1563,20.44,L
2459532.715277778,152.30769230769232,-17.14285714285704,T1022,20.44,L
2459532.716666667,186.35294117647058,38.5714285714285,T2364,20.44,L
2459532.7180555556,183.82978723404256,29.999999999999915,T2184,20.44,L
2459532.7194444444,126.38297872340426,-29.999999999999915,T0718,20.44,L
2459532.720833333,174.9532710280374,8.571428571428456,T1672,20.44,L
2459532.722222222,180.0,17.14285714285704,T1885,20.44,L
2459532.7236111113,149.7029702970297,-21.42857142857133,T0919,20.44,L
2459532.725,164.85981308411215,-8.571428571428456,T1237,20.44,L
2459532.726388889,171.74311926605506,0.0,T1455,20.44,L
2459532.7277777777,196.36363636363637,59.99999999999996,T2718,20.44,L
2459532.7291666665,187.6595744680851,29.999999999999915,T2185,20.44,L
2459532.730555556,178.3177570093458,8.571428571428456,T1673,20.44,L
2459532.7319444446,185.34653465346534,21.42857142857133,T1989,20.44,L
2459532.7333333334,159.23076923076923,-17.14285714285704,T1024,20.44,L
2459532.734722222,168.22429906542055,-8.571428571428456,T1238,20.44,L
2459532.736111111,175.04587155963304,0.0,T1456,20.44,L
2459532.7375,183.39622641509436,12.857142857142748,T1781,20.44,L
2459532.738888889,173.33333333333334,-4.285714285714164,T1347,20.44,L
2459532.740277778,166.41509433962264,-12.857142857142748,T1131,20.44,L
2459532.7416666667,180.0,4.285714285714164,T1566,20.44,L
2459532.7430555555,162.6923076923077,-17.14285714285704,T1025,20.44,L
2459532.7444444443,171.58878504672896,-8.571428571428456,T1239,20.44,L
2459532.745833333,202.90909090909093,59.99999999999996,T2719,20.44,L
2459532.7472222224,186.7924528301887,12.857142857142748,T1782,20.44,L
2459532.748611111,150.6122448979592,-25.714285714285623,T0820,20.44,L
2459532.75,169.81132075471697,-12.857142857142748,T1132,20.44,L
2459532.751388889,190.3846153846154,17.14285714285704,T1888,20.44,L
2459532.7527777776,166.15384615384616,-17.14285714285704,T1026,20.44,L
2459532.754166667,181.651376146789,0.0,T1458,20.44,L
2459532.7555555557,174.9532710280374,-8.571428571428456,T1240,20.44,L
2459532.7569444445,199.05882352941177,38.5714285714285,T2367,20.44,L
2459532.7583333333,188.411214953271,8.571428571428456,T1676,20.44,L
2459532.759722222,204.32432432432432,47.14285714285708,T2527,20.44,L
2459532.761111111,199.14893617021278,29.999999999999915,T2188,20.44,L
2459532.7625,184.954128440367,0.0,T1459,20.44,L
2459532.763888889,203.29411764705884,38.5714285714285,T2368,20.44,L
2459532.765277778,198.3673469387755,25.714285714285623,T2092,20.44,L
2459532.7666666666,206.47058823529412,51.428571428571374,T2598,20.44,L
2459532.7680555554,178.3177570093458,-8.571428571428456,T1241,20.44,L
2459532.769444444,190.0,4.285714285714164,T1569,20.44,L
2459532.7708333335,176.60377358490567,-12.857142857142748,T1134,20.44,L
2459532.7722222223,173.0769230769231,-17.14285714285704,T1028,20.44,L
2459532.773611111,202.0408163265306,25.714285714285623,T2093,20.44,L
2459532.775,196.9811320754717,12.857142857142748,T1785,20.44,L
2459532.7763888887,195.14018691588785,8.571428571428456,T1678,20.44,L
2459532.777777778,180.0,-12.857142857142748,T1135,20.44,L
2459533.3,245.10638297872342,64.28571428571425,T2775,20.44,L
2459533.301388889,247.8688524590164,55.714285714285666,T2669,20.44,L
2459533.302777778,257.14285714285717,25.714285714285623,T2108,20.44,L
2459533.3041666667,38.11764705882353,38.5714285714285,T2329,20.44,L
2459533.3055555555,42.35294117647059,51.428571428571374,T2567,20.44,L
2459533.3069444443,260.1980198019802,21.42857142857133,T2010,20.44,L
2459533.308333333,247.5,72.85714285714283,T2852,20.44,L
2459533.3097222224,263.0769230769231,17.14285714285704,T1909,20.44,L
2459533.311111111,276.6666666666667,-4.285714285714164,T1378,20.44,L
2459533.3125,43.78378378378378,47.14285714285708,T2494,20.44,L
2459533.313888889,260.4255319148936,29.999999999999915,T2204,20.44,L
2459533.3152777776,268.3018867924528,12.857142857142748,T1806,20.44,L
2459533.316666667,282.61682242990656,-8.571428571428456,T1272,20.44,L
2459533.3180555557,258.3529411764706,38.5714285714285,T2381,20.44,L
2459533.3194444445,45.0,42.85714285714279,T2415,20.44,L
2459533.3208333333,260.0,34.28571428571421,T2295,20.44,L
2459533.322222222,252.76595744680853,64.28571428571425,T2776,20.44,L
2459533.323611111,42.12765957446809,29.999999999999915,T2147,20.44,L
2459533.325,257.83783783783787,47.14285714285708,T2538,20.44,L
2459533.326388889,271.6981132075472,12.857142857142748,T1807,20.44,L
2459533.327777778,46.588235294117645,38.5714285714285,T2331,20.44,L
2459533.3291666666,285.98130841121497,-8.571428571428456,T1273,20.44,L
2459533.3305555554,280.73394495412845,0.0,T1488,20.44,L
2459533.331944444,49.5,42.85714285714279,T2416,20.44,L
2459533.3333333335,268.16326530612247,25.714285714285623,T2111,20.44,L
2459533.3347222223,52.94117647058823,51.428571428571374,T2569,20.44,L
2459533.336111111,262.7027027027027,47.14285714285708,T2539,20.44,L
2459533.3375,264.70588235294116,51.428571428571374,T2609,20.44,L
2459533.3388888887,292.7102803738318,-8.571428571428456,T1275,20.44,L
2459533.340277778,274.45544554455444,21.42857142857133,T2014,20.44,L
2459533.341666667,271.9148936170213,29.999999999999915,T2207,20.44,L
2459533.3430555556,271.05882352941177,38.5714285714285,T2384,20.44,L
2459533.3444444444,46.336633663366335,21.42857142857133,T1950,20.44,L
2459533.345833333,49.787234042553195,29.999999999999915,T2149,20.44,L
2459533.347222222,54.0,42.85714285714279,T2417,20.44,L
2459533.3486111113,281.8867924528302,12.857142857142748,T1810,20.44,L
2459533.35,283.84615384615387,17.14285714285704,T1915,20.44,L
2459533.351388889,275.74468085106383,64.28571428571425,T2779,20.44,L
2459533.3527777777,280.0,34.28571428571421,T2300,20.44,L
2459533.3541666665,51.42857142857143,25.714285714285623,T2052,20.44,L
2459533.355555556,288.6792452830189,12.857142857142748,T1812,20.44,L
2459533.3569444446,279.5294117647059,38.5714285714285,T2386,20.44,L
2459533.3583333334,297.2477064220184,0.0,T1493,20.44,L
2459533.359722222,287.3076923076923,17.14285714285704,T1916,20.44,L
2459533.361111111,306.1682242990654,-8.571428571428456,T1279,20.44,L
2459533.3625,284.0,34.28571428571421,T2301,20.44,L
2459533.363888889,55.10204081632653,25.714285714285623,T2053,20.44,L
2459533.365277778,63.529411764705884,51.428571428571374,T2571,20.44,L
2459533.3666666667,42.935779816513765,0.0,T1416,20.44,L
2459533.3680555555,63.24324324324324,47.14285714285708,T2498,20.44,L
2459533.3694444443,65.45454545454545,59.99999999999996,T2698,20.44,L
2459533.370833333,47.10280373831775,8.571428571428456,T1634,20.44,L
2459533.3722222224,290.7692307692308,17.14285714285704,T1917,20.44,L
2459533.373611111,288.0,34.28571428571421,T2302,20.44,L
2459533.375,55.38461538461539,17.14285714285704,T1849,20.44,L
2459533.376388889,294.2307692307692,17.14285714285704,T1918,20.44,L
2459533.3777777776,54.339622641509436,12.857142857142748,T1743,20.44,L
2459533.379166667,288.0,42.85714285714279,T2469,20.44,L
2459533.3805555557,298.8679245283019,12.857142857142748,T1815,20.44,L
2459533.3819444445,67.5,42.85714285714279,T2420,20.44,L
2459533.3833333333,307.1559633027523,0.0,T1496,20.44,L
2459533.384722222,58.84615384615385,17.14285714285704,T1850,20.44,L
2459533.386111111,62.44897959183674,25.714285714285623,T2055,20.44,L
2459533.3875,295.84158415841586,21.42857142857133,T2020,20.44,L
2459533.388888889,297.6923076923077,17.14285714285704,T1919,20.44,L
2459533.390277778,328.84615384615387,-17.14285714285704,T1073,20.44,L
2459533.3916666666,297.55102040816325,25.714285714285623,T2119,20.44,L
2459533.3930555554,299.4059405940594,21.42857142857133,T2021,20.44,L
2459533.394444444,72.0,42.85714285714279,T2421,20.44,L
2459533.3958333335,62.30769230769231,17.14285714285704,T1851,20.44,L
2459533.3972222223,319.6261682242991,-8.571428571428456,T1283,20.44,L
2459533.398611111,296.0,34.28571428571421,T2304,20.44,L
2459533.4,294.54545454545456,59.99999999999996,T2733,20.44,L
2459533.4013888887,316.6666666666667,-4.285714285714164,T1390,20.44,L
